id,label,TYPE,CODE,ICAO,DESC,REGION,RUNWAYS,LONGEST,ELEVATION_FT,CONTINENT,COUNTRY_CODE,CITY,LATITUDE,LONGITUDE
488,airport,medium_airport,VVZ,DAAP,Illizi Takhamalt Airport,DZ-33,1,9843,1778,AF,DZ,Illizi,27,9
489,airport,medium_airport,TID,DAOB,Abdelhafid Boussouf Bou Chekif Airport,DZ-14,1,9843,3245,AF,DZ,Tiaret,35,1
490,airport,medium_airport,TIN,DAOF,Tindouf Airport,DZ-37,2,9840,1453,AF,DZ,Tindouf,28,-8
491,airport,medium_airport,ORN,DAOO,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ-31,2,11811,295,AF,DZ,Es-Sénia,36,-1
492,airport,medium_airport,MUW,DAOV,Ghriss Airport,DZ-29,1,5577,1686,AF,DZ,Ghriss,35,0
493,airport,medium_airport,AZR,DAUA,Touat Cheikh Sidi Mohamed Belkebir Airport,DZ-01,1,9843,919,AF,DZ,Adrar,28,0
494,airport,medium_airport,INZ,DAUI,In Salah Airport,DZ-57,1,9843,896,AF,DZ,In Salah,27,3
495,airport,medium_airport,COO,DBBB,Cadjehoun Airport,BJ-AQ,1,7874,19,AF,BJ,Cotonou,6,2
496,airport,medium_airport,BOY,DFOO,Bobo Dioulasso Airport,BF-HOU,1,10826,1511,AF,BF,Bobo Dioulasso,11,-4
497,airport,medium_airport,TML,DGLE,Tamale Airport,GH-NP,1,7999,553,AF,GH,Tamale,10,-1
498,airport,medium_airport,NYI,DGSN,Sunyani Airport,GH-BO,1,4227,1014,AF,GH,Sunyani,7,-2
500,airport,large_airport,ABV,DNAA,Nnamdi Azikiwe International Airport,NG-FC,1,11842,1123,AF,NG,Abuja,9,7
501,airport,medium_airport,AKR,DNAK,Akure Airport,NG-ON,1,9195,1100,AF,NG,Akure,7,5
502,airport,medium_airport,ABB,DNAS,Asaba International Airport,NG-DE,1,11155,305,AF,NG,Asaba,6,7
503,airport,medium_airport,BCU,DNBC,Sir Abubakar Tafawa Balewa International Airport,NG-BA,1,11154,1965,AF,NG,Bauchi,10,10
504,airport,medium_airport,IBA,DNIB,Ibadan Airport,NG-OY,1,7875,725,AF,NG,Ibadan,7,4
505,airport,medium_airport,KAN,DNKN,Mallam Aminu International Airport,NG-KN,2,10831,1562,AF,NG,Kano,12,9
506,airport,large_airport,LOS,DNMM,Murtala Muhammed International Airport,NG-LA,2,12794,135,AF,NG,Lagos,7,3
507,airport,medium_airport,PHC,DNPO,Port Harcourt International Airport,NG-RI,1,9846,87,AF,NG,Port Harcourt,5,7
508,airport,medium_airport,SKO,DNSO,Sadiq Abubakar III International Airport,NG-SO,1,9844,1010,AF,NG,Sokoto,13,5
509,airport,medium_airport,YOL,DNYO,Yola Airport,NG-AD,2,9840,599,AF,NG,Yola,9,12
510,airport,medium_airport,ZAR,DNZA,Zaria Airport,NG-KD,1,5462,2170,AF,NG,Zaria,11,8
512,airport,large_airport,NIM,DRRN,Diori Hamani International Airport,NE-8,3,10499,732,AF,NE,Niamey,13,2
513,airport,medium_airport,THZ,DRRT,Tahoua Airport,NE-5,1,7053,1266,AF,NE,Tahoua,15,5
514,airport,medium_airport,NBE,DTNH,Enfidha - Hammamet International Airport,TN-51,1,10827,21,AF,TN,Enfidha,36,10
515,airport,medium_airport,EBM,DTTR,El Borma Airport,TN-83,1,8858,827,AF,TN,El Borma,32,9
516,airport,medium_airport,TOE,DTTZ,Tozeur Nefta International Airport,TN-72,1,10581,287,AF,TN,Tozeur,34,8
517,airport,medium_airport,LRL,DXNG,Niamtougou International Airport,TG-K,1,8202,1515,AF,TG,Niamtougou,10,1
518,airport,large_airport,BRU,EBBR,Brussels Airport,BE-BRU,3,11936,175,EU,BE,Zaventem,51,4
519,airport,medium_airport,OST,EBOS,Oostende-Brugge International Airport,BE-VWV,2,10499,13,EU,BE,Oostende,51,3
520,airport,large_airport,BER,EDDB,Berlin Brandenburg Airport,DE-BR,2,13123,157,EU,DE,Berlin,52,14
521,airport,large_airport,CGN,EDDK,Cologne Bonn Airport,DE-NW,3,12516,302,EU,DE,Köln (Cologne),51,7
522,airport,large_airport,LEJ,EDDP,Leipzig/Halle Airport,DE-SN,2,11811,465,EU,DE,Schkeuditz,51,12
523,airport,medium_airport,MHG,EDFM,Mannheim-City Airport,DE-BW,2,3497,308,EU,DE,Mannheim,49,9
524,airport,medium_airport,EIB,EDGE,Eisenach-Kindel Airport,DE-TH,1,5643,1112,EU,DE,Hörselberg-Hainich,51,10
526,airport,medium_airport,YXL,CYXL,Sioux Lookout Airport,CA-ON,2,5300,1258,NA,CA,Sioux Lookout,50,-92
527,airport,medium_airport,YYD,CYYD,Smithers Airport,CA-BC,1,5000,1712,NA,CA,Smithers,55,-127
528,airport,medium_airport,YZW,CYZW,Teslin Airport,CA-YT,1,5000,2313,NA,CA,Teslin,60,-133
529,airport,medium_airport,KES,CZEE,Kelsey Airport,CA-MB,1,2590,600,NA,CA,Kelsey,56,-97
530,airport,medium_airport,CFK,DAOI,Chlef Aboubakr Belkaid International Airport,DZ-02,2,8793,463,AF,DZ,Chlef,36,1
531,airport,medium_airport,MDI,DNMK,Makurdi Airport,NG-BE,1,9830,371,AF,NG,Makurdi,8,9
533,airport,medium_airport,FNB,EDBN,Neubrandenburg Airport,DE-MV,1,7522,228,EU,DE,Neubrandenburg,54,13
534,airport,large_airport,HAJ,EDDV,Hannover Airport,DE-NI,3,10499,183,EU,DE,Hannover,52,10
536,airport,medium_airport,AGB,EDMA,Augsburg Airport,DE-BY,2,5230,1516,EU,DE,Augsburg,48,11
543,airport,medium_airport,URE,EEKE,Kuressaare Airport,EE-74,2,4980,14,EU,EE,Kuressaare,58,23
544,airport,medium_airport,ENF,EFET,Enontekio Airport,FI-10,1,6565,1005,EU,FI,Enontekio,68,23
547,airport,medium_airport,KAU,EFKA,Kauhava Airfield,FI-03,1,8858,151,EU,FI,Kauhava,63,23
548,airport,medium_airport,KEM,EFKE,Kemi-Tornio Airport,FI-10,1,8212,61,EU,FI,Kemi / Tornio,66,25
549,airport,medium_airport,KOK,EFKK,Kokkola-Pietarsaari Airport,FI-07,2,8202,84,EU,FI,Kokkola / Kruunupyy,64,23
550,airport,medium_airport,KUO,EFKU,Kuopio Airport,FI-15,2,9186,323,EU,FI,Kuopio / Siilinjärvi,63,28
551,airport,medium_airport,OUL,EFOU,Oulu Airport,FI-14,1,8205,47,EU,FI,Oulu / Oulunsalo,65,25
552,airport,medium_airport,UTI,EFUT,Utti Air Base,FI-09,1,6562,339,EU,FI,Utti / Valkeala,61,27
553,airport,medium_airport,VRK,EFVR,Varkaus Airport,FI-04,1,6562,286,EU,FI,Varkaus / Joroinen,62,28
554,airport,medium_airport,ENK,EGAB,Enniskillen/St Angelo Airport,GB-NIR,1,4350,155,EU,GB,Enniskillen,54,-8
555,airport,medium_airport,LDY,EGAE,City of Derry Airport,GB-NIR,2,6460,22,EU,GB,Derry,55,-7
556,airport,large_airport,BHX,EGBB,Birmingham International Airport,GB-ENG,1,10013,327,EU,GB,Birmingham,52,-2
558,airport,medium_airport,NQT,EGBN,Nottingham Airport,GB-ENG,2,3445,138,EU,GB,Nottingham,53,-1
562,airport,medium_airport,CWL,EGFF,Cardiff International Airport,GB-WLS,1,7723,220,EU,GB,Cardiff,51,-3
563,airport,medium_airport,SOU,EGHI,Southampton Airport,GB-ENG,1,6148,44,EU,GB,Southampton,51,-1
564,airport,medium_airport,LCY,EGLC,London City Airport,GB-ENG,1,4948,19,EU,GB,London,52,0
565,airport,medium_airport,BLK,EGNH,Blackpool International Airport,GB-ENG,3,6132,34,EU,GB,Blackpool,54,-3
566,airport,medium_airport,WRT,EGNO,Warton Aerodrome,GB-ENG,2,7946,55,EU,GB,Warton,54,-3
567,airport,medium_airport,IOM,EGNS,Isle of Man Airport,IM-U-A,3,5751,52,EU,IM,Castletown,54,-5
568,airport,medium_airport,NCL,EGNT,Newcastle Airport,GB-ENG,1,7642,266,EU,GB,Newcastle,55,-2
569,airport,medium_airport,WIC,EGPC,Wick Airport,GB-SCT,2,5988,126,EU,GB,Wick,58,-3
570,airport,medium_airport,PIK,EGPK,Glasgow Prestwick Airport,GB-SCT,2,9797,65,EU,GB,"Prestwick, South Ayrshire",56,-5
571,airport,medium_airport,BEB,EGPL,Benbecula Airport,GB-SCT,2,6024,19,EU,GB,Balivanich,57,-7
573,airport,medium_airport,VDC,BR-0569,Glauber de Andrade Rocha Airport,BR-BA,1,6890,2940,SA,BR,Vitória da Conquista,-15,-41
577,airport,medium_airport,YAA,CAJ4,Anahim Lake Airport,CA-BC,2,3930,3635,NA,CA,Anahim Lake,52,-125
581,airport,medium_airport,BSD,CN-0027,Baoshan Yunrui Airport,CN-53,1,7874,5453,AS,CN,Baoshan (Longyang),25,99
582,airport,medium_airport,XAI,CN-0067,Xinyang Minggang Airport,CN-41,1,8858,312,AS,CN,Xinyang,33,114
583,airport,medium_airport,DOY,CN-0091,Dongying Shengli Airport,CN-37,1,9186,15,AS,CN,Dongying,38,119
591,airport,medium_airport,YAH,CYAH,La Grande-4 Airport,CA-QC,1,5000,1005,NA,CA,La Grande-4,54,-74
592,airport,medium_airport,YAL,CYAL,Alert Bay Airport,CA-BC,1,2900,240,NA,CA,Alert Bay,51,-127
593,airport,medium_airport,YBB,CYBB,Kugaaruk Airport,CA-NU,1,5000,56,NA,CA,Kugaaruk,69,-90
594,airport,medium_airport,YBE,CYBE,Uranium City Airport,CA-SK,2,3930,1044,NA,CA,Uranium City,60,-108
595,airport,medium_airport,YBX,CYBX,Lourdes-de-Blanc-Sablon Airport,CA-QC,1,4500,121,NA,CA,Blanc-Sablon,51,-57
596,airport,medium_airport,YCD,CYCD,Nanaimo Airport,CA-BC,1,6602,92,NA,CA,Nanaimo,49,-124
597,airport,medium_airport,YCG,CYCG,Castlegar/West Kootenay Regional Airport,CA-BC,1,5300,1624,NA,CA,Castlegar,49,-118
599,airport,medium_airport,YCQ,CYCQ,Chetwynd Airport,CA-BC,1,4484,2000,NA,CA,Chetwynd,56,-122
600,airport,medium_airport,YCY,CYCY,Clyde River Airport,CA-NU,1,3500,87,NA,CA,Clyde River,70,-69
602,airport,medium_airport,YDA,CYDA,Dawson City Airport,CA-YT,1,5000,1215,NA,CA,Dawson City,64,-139
603,airport,medium_airport,YDF,CYDF,Deer Lake Airport,CA-NL,1,8005,72,NA,CA,Deer Lake,49,-57
604,airport,medium_airport,XRR,CYDM,Ross River Airport,CA-YT,1,5000,2314,NA,CA,Ross River,62,-132
605,airport,medium_airport,YDP,CYDP,Nain Airport,CA-NL,1,2000,22,NA,CA,Nain,57,-62
606,airport,medium_airport,YET,CYET,Edson Airport,CA-AB,1,6000,3043,NA,CA,Edson,54,-116
607,airport,medium_airport,YEV,CYEV,Inuvik Mike Zubko Airport,CA-NT,1,6000,224,NA,CA,Inuvik,68,-133
608,airport,medium_airport,YFA,CYFA,Fort Albany Airport,CA-ON,1,3500,48,NA,CA,Fort Albany,52,-82
609,airport,medium_airport,YFC,CYFC,Fredericton Airport,CA-NB,2,8005,68,NA,CA,Fredericton,46,-67
610,airport,medium_airport,YFE,CYFE,Forestville Airport,CA-QC,1,5000,293,NA,CA,Forestville,49,-69
611,airport,medium_airport,YFS,CYFS,Fort Simpson Airport,CA-NT,1,6000,555,NA,CA,Fort Simpson,62,-121
612,airport,medium_airport,YGB,CYGB,Texada Gillies Bay Airport,CA-BC,1,3000,326,NA,CA,Texada,50,-125
613,airport,medium_airport,YGH,CYGH,Fort Good Hope Airport,CA-NT,1,3000,268,NA,CA,Fort Good Hope,66,-129
614,airport,medium_airport,YGM,CYGM,Gimli Industrial Park Airport,CA-MB,1,6800,753,NA,CA,Gimli,51,-97
615,airport,medium_airport,YGO,CYGO,Gods Lake Narrows Airport,CA-MB,1,3810,617,NA,CA,Gods Lake Narrows,55,-94
616,airport,medium_airport,YGP,CYGP,Gaspé (Michel-Pouliot) Airport,CA-QC,1,5488,112,NA,CA,Gaspé,49,-64
617,airport,medium_airport,YGT,CYGT,Igloolik Airport,CA-NU,1,4095,174,NA,CA,Igloolik,69,-82
618,airport,medium_airport,YGV,CYGV,Havre-Saint-Pierre Airport,CA-QC,1,4500,124,NA,CA,Havre-Saint-Pierre,50,-64
619,airport,medium_airport,YGW,CYGW,Kuujjuarapik Airport,CA-QC,1,5052,34,NA,CA,Kuujjuarapik,55,-78
620,airport,medium_airport,YGX,CYGX,Gillam Airport,CA-MB,1,5000,476,NA,CA,Gillam,56,-95
621,airport,medium_airport,YHM,CYHM,John C. Munro Hamilton International Airport,CA-ON,2,10006,780,NA,CA,Hamilton,43,-80
622,airport,medium_airport,YHN,CYHN,Hornepayne Municipal Airport,CA-ON,1,3500,1099,NA,CA,Hornepayne,49,-85
623,airport,medium_airport,YHR,CYHR,Chevery Airport,CA-QC,1,4500,39,NA,CA,Chevery,50,-60
624,airport,medium_airport,YHU,CYHU,Montréal / Saint-Hubert Airport,CA-QC,3,7840,90,NA,CA,Montréal,46,-73
625,airport,medium_airport,YIF,CYIF,St Augustin Airport,CA-QC,1,4590,20,NA,CA,St-Augustin,51,-59
626,airport,medium_airport,YIK,CYIK,Ivujivik Airport,CA-QC,1,3521,126,NA,CA,Ivujivik,62,-78
627,airport,medium_airport,YIO,CYIO,Pond Inlet Airport,CA-NU,1,4000,181,NA,CA,Pond Inlet,73,-78
628,airport,medium_airport,YJF,CYJF,Fort Liard Airport,CA-NT,1,3000,708,NA,CA,Fort Liard,60,-123
629,airport,medium_airport,YJN,CYJN,St Jean Airport,CA-QC,3,4000,136,NA,CA,St Jean,45,-73
631,airport,medium_airport,YKF,CYKF,Waterloo Airport,CA-ON,2,7002,1055,NA,CA,Kitchener,43,-80
632,airport,medium_airport,YKL,CYKL,Schefferville Airport,CA-QC,1,5000,1709,NA,CA,Schefferville,55,-67
633,airport,medium_airport,AKV,CYKO,Akulivik Airport,CA-QC,1,3510,75,NA,CA,Akulivik,61,-78
634,airport,medium_airport,YKX,CYKX,Kirkland Lake Airport,CA-ON,1,4500,1157,NA,CA,Kirkland Lake,48,-80
635,airport,medium_airport,YLD,CYLD,Chapleau Airport,CA-ON,2,5000,1470,NA,CA,Chapleau,48,-83
636,airport,medium_airport,YLR,CYLR,Leaf Rapids Airport,CA-MB,1,3000,959,NA,CA,Leaf Rapids,57,-100
637,airport,medium_airport,YLT,CYLT,Alert Airport,CA-NU,1,5500,100,NA,CA,Alert,83,-62
638,airport,medium_airport,XGR,CYLU,Kangiqsualujjuaq (Georges River) Airport,CA-QC,1,3521,215,NA,CA,Kangiqsualujjuaq,59,-66
639,airport,medium_airport,YLW,CYLW,Kelowna International Airport,CA-BC,1,8900,1421,NA,CA,Kelowna,50,-119
640,airport,medium_airport,YME,CYME,Matane Airport,CA-QC,1,5500,102,NA,CA,Matane,49,-67
641,airport,medium_airport,YMM,CYMM,Fort McMurray Airport,CA-AB,1,7503,1211,NA,CA,Fort McMurray,57,-111
642,airport,medium_airport,YMO,CYMO,Moosonee Airport,CA-ON,2,4000,30,NA,CA,Moosonee,51,-81
644,airport,medium_airport,YNA,CYNA,Natashquan Airport,CA-QC,1,4494,39,NA,CA,Natashquan,50,-62
645,airport,medium_airport,YNC,CYNC,Wemindji Airport,CA-QC,1,3510,66,NA,CA,Wemindji,53,-79
646,airport,medium_airport,YND,CYND,Ottawa / Gatineau Airport,CA-QC,1,6000,211,NA,CA,Gatineau,46,-76
648,airport,medium_airport,YNL,CYNL,Points North Landing Airport,CA-SK,1,6000,1605,NA,CA,Points North Landing,58,-104
649,airport,medium_airport,YNM,CYNM,Matagami Airport,CA-QC,1,5000,918,NA,CA,Matagami,50,-78
650,airport,medium_airport,YOA,CYOA,Ekati Airport,CA-NT,1,6411,1536,NA,CA,Ekati,65,-111
651,airport,medium_airport,YOC,CYOC,Old Crow Airport,CA-YT,1,4900,824,NA,CA,Old Crow,68,-140
652,airport,medium_airport,YOD,CYOD,CFB Cold Lake,CA-AB,3,12600,1775,NA,CA,Cold Lake,54,-110
653,airport,large_airport,YOW,CYOW,Ottawa Macdonald-Cartier International Airport,CA-ON,3,10000,374,NA,CA,Ottawa,45,-76
654,airport,medium_airport,YPA,CYPA,Prince Albert Glass Field,CA-SK,2,5000,1405,NA,CA,Prince Albert,53,-106
655,airport,medium_airport,YPG,CYPG,Portage-la-Prairie / Southport Airport,CA-MB,4,7000,885,NA,CA,Portage la Prairie,50,-98
656,airport,medium_airport,YPL,CYPL,Pickle Lake Airport,CA-ON,1,4921,1267,NA,CA,Pickle Lake,51,-90
657,airport,medium_airport,YPM,CYPM,Pikangikum Airport,CA-ON,1,3500,1114,NA,CA,Pikangikum,52,-94
658,airport,medium_airport,YPW,CYPW,Powell River Airport,CA-BC,1,3627,425,NA,CA,Powell River,50,-125
659,airport,medium_airport,YPX,CYPX,Puvirnituq Airport,CA-QC,1,6299,74,NA,CA,Puvirnituq,60,-77
660,airport,medium_airport,YQA,CYQA,Muskoka Airport,CA-ON,2,6000,925,NA,CA,Muskoka,45,-79
661,airport,large_airport,YQB,CYQB,Quebec Jean Lesage International Airport,CA-QC,2,9000,244,NA,CA,Quebec,47,-71
662,airport,medium_airport,YQD,CYQD,The Pas Airport,CA-MB,1,5901,887,NA,CA,The Pas,54,-101
663,airport,medium_airport,YQG,CYQG,Windsor Airport,CA-ON,2,9000,622,NA,CA,Windsor,42,-83
664,airport,medium_airport,YQI,CYQI,Yarmouth Airport,CA-NS,2,6000,141,NA,CA,Yarmouth,44,-66
665,airport,medium_airport,YQK,CYQK,Kenora Airport,CA-ON,1,5800,1332,NA,CA,Kenora,50,-94
666,airport,medium_airport,YQM,CYQM,Greater Moncton Roméo LeBlanc International Airport,CA-NB,2,10001,232,NA,CA,Moncton,46,-65
667,airport,medium_airport,YQQ,CYQQ,Comox Valley Airport / CFB Comox,CA-BC,2,10000,84,NA,CA,Comox,50,-125
668,airport,medium_airport,YEL,CYEL,Elliot Lake Municipal Airport,CA-ON,1,4500,1087,NA,CA,Elliot Lake,46,-83
670,airport,medium_airport,YQR,CYQR,Regina International Airport,CA-SK,2,7900,1894,NA,CA,Regina,50,-105
671,airport,medium_airport,YQS,CYQS,St Thomas Municipal Airport,CA-ON,3,5013,778,NA,CA,St Thomas,43,-81
672,airport,medium_airport,YQT,CYQT,Thunder Bay Airport,CA-ON,2,7318,653,NA,CA,Thunder Bay,48,-89
673,airport,medium_airport,YQU,CYQU,Grande Prairie Airport,CA-AB,2,8502,2195,NA,CA,Grande Prairie,55,-119
674,airport,medium_airport,YQW,CYQW,North Battleford Airport,CA-SK,2,5000,1799,NA,CA,North Battleford,53,-108
675,airport,medium_airport,YQX,CYQX,Gander International Airport / CFB Gander,CA-NL,3,10200,496,NA,CA,Gander,49,-55
676,airport,medium_airport,YRJ,CYRJ,Roberval Airport,CA-QC,1,5000,586,NA,CA,Roberval,49,-72
678,airport,medium_airport,YRT,CYRT,Rankin Inlet Airport,CA-NU,1,6000,94,NA,CA,Rankin Inlet,63,-92
679,airport,medium_airport,YSB,CYSB,Sudbury Airport,CA-ON,2,6600,1141,NA,CA,Sudbury,47,-81
680,airport,medium_airport,YSC,CYSC,Sherbrooke Airport,CA-QC,2,6000,792,NA,CA,Sherbrooke,45,-72
681,airport,medium_airport,YSH,CYSH,Smiths Falls-Montague (Russ Beach) Airport,CA-ON,2,4000,416,NA,CA,Smiths Falls,45,-76
682,airport,medium_airport,YSK,CYSK,Sanikiluaq Airport,CA-NU,1,3800,104,NA,CA,Sanikiluaq,57,-79
683,airport,medium_airport,YSM,CYSM,Fort Smith Airport,CA-NT,2,6000,671,NA,CA,Fort Smith,60,-112
684,airport,medium_airport,YST,CYST,St. Theresa Point Airport,CA-MB,1,3400,773,NA,CA,St. Theresa Point,54,-95
685,airport,medium_airport,YSU,CYSU,Summerside Airport,CA-PE,3,8000,56,NA,CA,Slemon Park,46,-64
686,airport,medium_airport,YUB,CYUB,Tuktoyaktuk / James Gruben Airport,CA-NT,1,5000,15,NA,CA,Tuktoyaktuk,69,-133
687,airport,medium_airport,YUT,CYUT,Naujaat Airport,CA-NU,1,3400,80,NA,CA,Repulse Bay,67,-86
688,airport,medium_airport,YUX,CYUX,Hall Beach Airport,CA-NU,1,5410,30,NA,CA,Sanirajak,69,-81
689,airport,medium_airport,YVB,CYVB,Bonaventure Airport,CA-QC,1,5985,123,NA,CA,Bonaventure,48,-65
690,airport,medium_airport,YVC,CYVC,La Ronge Airport,CA-SK,2,5000,1242,NA,CA,La Ronge,55,-105
692,airport,medium_airport,YVE,CYVK,Vernon Airport,CA-BC,1,3360,1140,NA,CA,Vernon,50,-119
693,airport,medium_airport,YVM,CYVM,Qikiqtarjuaq Airport,CA-NU,1,3800,21,NA,CA,Qikiqtarjuaq,68,-64
694,airport,medium_airport,YVO,CYVO,Val-d'Or Airport,CA-QC,1,10000,1107,NA,CA,Val-d'Or,48,-78
696,airport,medium_airport,YVV,CYVV,Wiarton Airport,CA-ON,2,5021,729,NA,CA,Wiarton,45,-81
697,airport,medium_airport,YVZ,CYVZ,Deer Lake Airport,CA-ON,1,3500,1092,NA,CA,Deer Lake,53,-94
698,airport,medium_airport,YWA,CYWA,Petawawa Airport,CA-ON,1,3800,427,NA,CA,Petawawa,46,-77
699,airport,large_airport,YWG,CYWG,Winnipeg / James Armstrong Richardson International Airport,CA-MB,3,11000,783,NA,CA,Winnipeg,50,-97
700,airport,medium_airport,YWJ,CYWJ,Déline Airport,CA-NT,1,3933,703,NA,CA,Déline,65,-123
701,airport,medium_airport,YWK,CYWK,Wabush Airport,CA-NL,1,6002,1808,NA,CA,Wabush,53,-67
702,airport,medium_airport,YWL,CYWL,Williams Lake Airport,CA-BC,1,7000,3085,NA,CA,Williams Lake,52,-122
703,airport,medium_airport,YWP,CYWP,Webequie Airport,CA-ON,1,3500,685,NA,CA,Webequie,53,-87
704,airport,medium_airport,YXE,CYXE,Saskatoon John G. Diefenbaker International Airport,CA-SK,2,8300,1653,NA,CA,Saskatoon,52,-107
705,airport,medium_airport,YXH,CYXH,Medicine Hat Regional Airport,CA-AB,2,5000,2352,NA,CA,Medicine Hat,50,-111
706,airport,medium_airport,YXJ,CYXJ,Fort St John / North Peace Regional Airport,CA-BC,2,6900,2280,NA,CA,Fort Saint John,56,-121
707,airport,medium_airport,YXK,CYXK,Rimouski Airport,CA-QC,1,4600,82,NA,CA,Rimouski,48,-68
708,airport,medium_airport,YXQ,CYXQ,Beaver Creek Airport,CA-YT,1,3370,2131,NA,CA,Beaver Creek,62,-141
709,airport,medium_airport,YXR,CYXR,Earlton (Timiskaming Regional) Airport,CA-ON,2,5998,800,NA,CA,Earlton,48,-80
710,airport,medium_airport,YXT,CYXT,Northwest Regional Airport Terrace-Kitimat,CA-BC,2,7497,713,NA,CA,Terrace,54,-129
711,airport,medium_airport,YXY,CYXY,Whitehorse / Erik Nielsen International Airport,CA-YT,3,9497,2317,NA,CA,Whitehorse,61,-135
712,airport,medium_airport,YYB,CYYB,North Bay Jack Garland Airport,CA-ON,3,10000,1215,NA,CA,North Bay,46,-79
713,airport,medium_airport,YYG,CYYG,Charlottetown Airport,CA-PE,2,7002,160,NA,CA,Charlottetown,46,-63
714,airport,large_airport,YYJ,CYYJ,Victoria International Airport,CA-BC,3,7000,63,NA,CA,Victoria,49,-123
715,airport,medium_airport,YYL,CYYL,Lynn Lake Airport,CA-MB,2,5000,1170,NA,CA,Lynn Lake,57,-101
716,airport,medium_airport,YYN,CYYN,Swift Current Airport,CA-SK,2,4250,2680,NA,CA,Swift Current,50,-108
717,airport,medium_airport,YYR,CYYR,Goose Bay Airport,CA-NL,2,11046,160,NA,CA,Goose Bay,53,-60
718,airport,medium_airport,YYY,CYYY,Mont Joli Airport,CA-QC,2,6000,172,NA,CA,Mont-Joli,49,-68
719,airport,large_airport,YYZ,CYYZ,Toronto Lester B. Pearson International Airport,CA-ON,5,11120,569,NA,CA,Toronto,44,-80
720,airport,medium_airport,YZF,CYZF,Yellowknife International Airport,CA-NT,2,7500,675,NA,CA,Yellowknife,62,-114
721,airport,medium_airport,YZG,CYZG,Salluit Airport,CA-QC,1,3500,743,NA,CA,Salluit,62,-76
722,airport,medium_airport,YZR,CYZR,Chris Hadfield Airport,CA-ON,2,5100,594,NA,CA,Sarnia,43,-82
723,airport,medium_airport,YZS,CYZS,Coral Harbour Airport,CA-NU,1,5000,210,NA,CA,Coral Harbour,64,-83
724,airport,medium_airport,YZU,CYZU,Whitecourt Airport,CA-AB,1,5800,2567,NA,CA,Whitecourt,54,-116
725,airport,medium_airport,YDT,CZBB,Boundary Bay Airport,CA-BC,3,5606,6,NA,CA,Delta,49,-123
726,airport,medium_airport,ZBF,CZBF,Bathurst Airport,CA-NB,1,4500,193,NA,CA,South Tetagouche,48,-66
727,airport,medium_airport,ZBM,CZBM,Bromont (Roland Désourdy) Airport,CA-QC,2,5000,375,NA,CA,Bromont,45,-73
728,airport,medium_airport,ZEM,CZEM,Eastmain River Airport,CA-QC,1,3510,24,NA,CA,Eastmain River,52,-79
729,airport,medium_airport,ZFA,CZFA,Faro Airport,CA-YT,1,4000,2351,NA,CA,Faro,62,-133
730,airport,medium_airport,ZFD,CZFD,Fond-Du-Lac Airport,CA-SK,1,3800,814,NA,CA,Fond-Du-Lac,59,-107
731,airport,medium_airport,XPK,CZFG,Pukatawagan Airport,CA-MB,1,3000,958,NA,CA,Pukatawagan,56,-101
732,airport,medium_airport,ZFM,CZFM,Fort Mcpherson Airport,CA-NT,1,3500,116,NA,CA,Fort Mcpherson,67,-135
733,airport,medium_airport,ZFN,CZFN,Tulita Airport,CA-NT,1,3935,332,NA,CA,Tulita,65,-126
734,airport,medium_airport,ZGF,CZGF,Grand Forks Airport,CA-BC,1,4300,1720,NA,CA,Grand Forks,49,-118
735,airport,medium_airport,ZGI,CZGI,Gods River Airport,CA-MB,1,3540,627,NA,CA,Gods River,55,-94
736,airport,medium_airport,ZGR,CZGR,Little Grand Rapids Airport,CA-MB,1,2800,1005,NA,CA,Little Grand Rapids,52,-95
737,airport,medium_airport,ZJN,CZJN,Swan River Airport,CA-MB,2,3933,1100,NA,CA,Swan River,52,-101
740,airport,medium_airport,XPP,CZNG,Poplar River Airport,CA-MB,1,2500,728,NA,CA,Poplar River,53,-97
741,airport,medium_airport,ZPB,CZPB,Sachigo Lake Airport,CA-ON,1,3500,876,NA,CA,Sachigo Lake,54,-92
742,airport,medium_airport,WPC,CZPC,Pincher Creek Airport,CA-AB,1,6600,3903,NA,CA,Pincher Creek,50,-114
743,airport,medium_airport,ZRJ,CZRJ,Round Lake (Weagamow Lake) Airport,CA-ON,1,3500,974,NA,CA,Round Lake,53,-91
744,airport,medium_airport,XSI,CZSN,South Indian Lake Airport,CA-MB,1,3509,951,NA,CA,South Indian Lake,57,-99
745,airport,medium_airport,ZST,CZST,Stewart Airport,CA-BC,1,3900,24,NA,CA,Stewart,56,-130
749,airport,medium_airport,QLD,DAAB,Blida Airport,DZ-09,1,5833,535,AF,DZ,Blida,37,3
750,airport,medium_airport,BUJ,DAAD,Bou Saada Airport,DZ-28,1,7218,1506,AF,DZ,Ouled Sidi Brahim,35,4
751,airport,medium_airport,QSF,DAAS,Ain Arnat Airport,DZ-19,1,9498,3360,AF,DZ,Sétif,36,5
752,airport,medium_airport,GJL,DAAV,Jijel Ferhat Abbas Airport,DZ-18,1,7874,36,AF,DZ,Tahir,37,6
753,airport,medium_airport,CZL,DABC,Mohamed Boudiaf International Airport,DZ-25,2,9843,2265,AF,DZ,Constantine,36,7
754,airport,medium_airport,BLJ,DABT,Batna Mostefa Ben Boulaid Airport,DZ-05,1,9843,2697,AF,DZ,Batna,36,6
